packet_forwarding_rate,packet_drop_ratio,residual_energy,neighbor_count,route_change_frequency,signal_strength_variation,transmission_interval,label,attack_type
0.814895854124235,0.1343844442735301,55.19,30,0.0823895134178472,7.150044747758031,303.1,2,Sybil
0.542194519273743,0.3694621445843194,77.06,11,0.06610275318055223,4.077331844987439,270.5,1,Sinkhole
0.21978078217282349,0.5566937426907912,20.53,2,0.55074303717312,4.569412170724265,20.2,5,DoS
0.4318113209420342,0.5286369640091149,53.5,7,0.10895161308326276,2.8412998338242637,342.8,3,Selective Forwarding
0.22370651376130052,0.6590413945373004,36.26,5,0.4652715114541208,10.400735385833693,13.9,5,DoS
0.49752059667286097,0.24830061303076695,36.16,9,0.37276584653720424,10.12157037154937,135.0,6,Node Compromise
0.7720072173797146,0.2301705987448822,55.1,30,0.05475257305531811,3.885849440689247,343.8,2,Sybil
0.9031290177916593,0.25524898217737507,50.37,13,0.3031397548477939,16.762714520274123,33.4,4,Hello Flood
0.5134158564407911,0.4545455993387519,61.13,11,0.09865971266998029,5.832208300311356,264.6,1,Sinkhole
0.7179988797360498,0.22600357929490397,38.39,38,0.1885141558995288,9.608963448582818,260.7,2,Sybil
0.29651992648135,0.5980795405418092,17.47,9,0.6000705366239177,8.854101598808676,11.1,5,DoS
0.7809280122191897,0.16947951842370315,39.46,24,0.0970980568810175,8.422339989396855,365.6,2,Sybil
0.16787923937887778,0.617686622362324,12.23,7,0.4749028682351684,11.488996898755559,24.8,5,DoS
0.41626561562959935,0.731860925268906,56.99,7,0.05246235110118958,4.748388575998071,229.2,3,Selective Forwarding
0.7516579685207457,0.2796722035822577,50.86,16,0.5318325715089018,9.940807927507846,30.6,4,Hello Flood
0.31958825024608306,0.587458859356992,34.56,6,0.6269574492343466,9.861686050903435,11.4,5,DoS
0.876333411238449,0.19821813770924276,42.64,21,0.22405838721487317,9.98872314551134,328.9,2,Sybil
0.8806789749625392,0.12151154481676085,37.13,20,0.5855479399613551,17.25637233199323,48.5,4,Hello Flood
0.7031546264247607,0.25928227178294966,54.64,23,0.42613407190192526,15.680000929910225,32.7,4,Hello Flood
0.3776911533492562,0.795464355780066,23.84,6,0.5341352274520583,13.529142966339878,17.6,5,DoS
0.5542761546539329,0.20093165939106677,55.87,9,0.12429911723187093,7.141348267299378,97.1,6,Node Compromise
0.9620154068728698,0.0,79.55,5,0.02605539926735499,3.827172799621222,222.4,0,Normal
0.32788787548970527,0.5683680658165771,15.66,8,0.577597133802817,10.036248045239471,13.0,5,DoS
0.12095329830155471,0.6789467869380064,20.31,4,0.645770883568134,12.679631446706281,14.4,5,DoS
0.3961024116741435,0.686831248301916,21.13,3,0.42739960431255625,8.873020805010993,12.8,5,DoS
0.9694791967297427,0.05819612068556368,37.72,6,0.11703158738593046,3.7528721671488805,368.1,0,Normal
0.9684139177295741,0.023336080603072448,66.67,5,0.017213142767037524,4.490124342296572,281.1,0,Normal
0.5821048343351864,0.48915587321178733,65.67,11,0.15568675321598424,4.850025860456629,309.2,1,Sinkhole
0.3413721903457196,0.5170919084734271,44.27,5,0.05730662250986382,1.955925234020826,281.3,3,Selective Forwarding
0.7914427320211375,0.3012754867318879,62.61,23,0.03657820038857286,9.588764920382495,320.7,2,Sybil
0.9062533516309917,0.1897044609164238,53.83,28,0.12603551770889812,8.217527135314375,315.6,2,Sybil
0.11524318955725149,0.6990723764878857,55.31,5,0.5220191243164843,11.352811787891723,32.8,6,Node Compromise
0.7633568914558129,0.17892282690129324,37.54,25,0.3924484978724426,13.267706448547452,61.1,4,Hello Flood
0.690369541718262,0.3926877248000185,68.68,14,0.08530077543312231,2.2795559076003555,255.2,1,Sinkhole
0.8,0.2,71.31,18,0.13784416439772554,3.6476058576275916,143.6,1,Sinkhole
0.19166733271348904,0.8065483342317485,56.61,4,0.05380343738386282,2.251181274318185,230.0,3,Selective Forwarding
0.8183037083121786,0.23112361201277834,28.08,12,0.36782898738360403,12.025931116847696,36.6,4,Hello Flood
0.87570088015525,0.791726967702054,15.48,4,0.7,6.490419678367415,156.4,6,Node Compromise
0.4288257961344393,0.7825625193350174,35.86,10,0.5592527809457564,8.160117141860203,427.9,6,Node Compromise
0.6258851431078959,0.6840166781010022,54.42,13,0.05826198690786305,5.340727530336376,278.3,1,Sinkhole
0.344109005874602,0.2,56.3,15,0.055698838361783354,3.2148300362797686,274.1,1,Sinkhole
0.18678856205631755,0.19778629775915363,42.75,5,0.32427115989923544,10.110596982949591,88.9,6,Node Compromise
0.908807059155975,0.047114631892300037,59.33,7,0.05278038338087011,3.17570045616485,385.6,0,Normal
0.35799765869190037,0.6756984957588619,32.8,7,0.6374604306540157,11.799413370630743,8.6,5,DoS
0.5594140156933494,0.4593428069120765,66.49,14,0.14008460591978453,4.543187463914046,298.9,1,Sinkhole
0.24968850957692254,0.32267461777033624,54.99,9,0.3627573833295041,13.823446734990874,367.5,6,Node Compromise
0.5869521327791958,0.7138628844753594,76.66,6,0.11141022717504911,4.153419511119351,299.9,3,Selective Forwarding
0.8221186485341168,0.27211573602682876,74.02,29,0.1754475286478214,8.329359650843994,259.7,2,Sybil
0.9062428874386659,0.02739417258927867,62.25,4,0.03521420693313322,1.0,273.5,0,Normal
0.858776548413975,0.09495123320890196,65.48,6,0.03594722906301627,2.7602289871064083,256.6,0,Normal
0.522965305780629,0.3207946609571292,60.9,14,0.37039395181748846,10.537167882549303,46.3,4,Hello Flood
0.7518989768345388,0.18905508939522783,53.29,20,0.40726274681879826,9.580106660618448,41.3,4,Hello Flood
0.7213886818133461,0.31624607940385363,31.99,11,0.47363753203557957,14.92135646231294,10.4,4,Hello Flood
0.7927231770134755,0.7501734356403339,50.93,7,0.44260816618369614,7.45388249681346,201.2,6,Node Compromise
0.975299668495365,0.07773073271562303,38.59,5,0.0698584276829155,5.031400164778503,385.3,0,Normal
0.855623913497328,0.27344573068920663,33.15,34,0.096471375699454,6.2602552821248985,297.4,2,Sybil
0.08632152274623836,0.8781550381228893,15.82,7,0.6012466651894298,6.308496254366053,23.1,5,DoS
0.9091315482982038,0.2762150963929457,32.38,14,0.5107988778171609,14.13374075568943,43.4,4,Hello Flood
1.0,0.058477609487578894,70.93,4,0.054527645804194884,2.095192496785578,245.1,0,Normal
0.3897135388834517,0.46939948636554646,68.66,10,0.033816575422947005,3.046296165178554,367.6,1,Sinkhole
0.6829869258672713,0.20126654307666222,29.41,19,0.4219985626279369,7.6597838610199895,33.1,4,Hello Flood
0.5159474206269635,0.5002901107628208,55.35,8,0.07610791417956794,3.374143057299426,263.2,3,Selective Forwarding
0.6748761214405009,0.2184618235964222,52.62,31,0.18407175487283278,11.099445771517587,372.6,2,Sybil
0.4748099254934857,0.7548949381944936,64.67,8,0.12091090323009304,3.2055850794416814,246.9,3,Selective Forwarding
0.6451978118726374,0.15781038591961527,33.01,19,0.46350914142909777,13.659495442787717,30.8,4,Hello Flood
0.19562116257967013,0.7961055087655649,24.71,6,0.584949655043882,6.775840473588489,5.0,5,DoS
0.7540384913926075,0.23371287256388323,65.11,29,0.1582143096185007,7.562207618321248,257.6,2,Sybil
0.44619846634366755,0.5625692641994336,20.24,7,0.4494931626369748,10.676535214471073,14.7,5,DoS
0.8585953510948013,0.5028040241754059,38.61,5,0.33557570877805015,8.269783848909182,318.9,6,Node Compromise
0.9104347837559192,0.05563920762458314,58.84,3,0.04411987106464953,3.469360659620774,249.3,0,Normal
0.5585193658509938,0.5975189917578496,61.12,12,0.06655501589494625,3.7651921334273575,322.8,1,Sinkhole
0.349654583665954,0.725619246088105,39.89,7,0.062982075839453,2.6309126405225864,298.6,3,Selective Forwarding
0.2191111312494811,0.5751547032425983,62.07,5,0.2691823970348542,5.575498063414219,204.9,6,Node Compromise
0.6913546545924889,0.5240920227170203,71.3,6,0.13144540960826911,15.5374881335825,383.0,6,Node Compromise
0.9097419155566978,0.04963042121212066,68.34,7,0.06513333942987405,1.6778040339125513,337.5,0,Normal
0.8933049880813223,0.015474064724432995,53.4,5,0.02050694217025175,1.2330381018699457,260.9,0,Normal
0.8650584776993027,0.2685002044084713,30.54,19,0.3309478432653621,13.395872806347299,49.0,4,Hello Flood
0.8042092944345551,0.3473873025125753,54.37,17,0.42213541758502937,16.554807321113387,33.0,4,Hello Flood
0.44970864386357257,0.6758483392773904,45.2,5,0.054101169048823214,5.771465941805633,341.8,3,Selective Forwarding
0.8760923816535625,0.043353916528075985,94.22,7,0.06832534749232563,3.3022582184854614,361.3,0,Normal
0.27311321825941953,0.750020523090491,25.65,6,0.7102435094908178,9.372238695265237,27.0,5,DoS
0.7511913757894836,0.4998335628318544,66.18,15,0.10036470276203877,4.530625717558742,322.5,1,Sinkhole
0.941949657936915,0.03488126775768169,66.06,5,0.05167818050397202,2.4662040603407913,308.3,0,Normal
0.8,0.470512604535396,65.44,19,0.13368729179092875,2.9372327697716223,273.2,1,Sinkhole
0.9802926810444117,0.044369870272146436,61.3,3,0.09748488340320001,2.537660294478713,352.2,0,Normal
0.3350307336432387,0.5589924335159833,52.24,5,0.05134485919478218,2.765131493173484,273.3,3,Selective Forwarding
0.17350862431347164,0.9067654517165047,23.51,7,0.5192585611791422,13.547069263631563,24.6,5,DoS
0.49265702070664275,0.4868248732251512,47.91,8,0.5293796316078756,11.613794319134444,24.2,6,Node Compromise
0.9233015348780609,0.05298432419047216,52.49,7,0.06976392105098578,3.216204676322688,274.7,0,Normal
0.931886780116614,0.057058283347647905,55.92,5,0.06489029103022195,3.823720927043792,372.9,0,Normal
0.8083432749437874,0.18781091508850234,56.93,11,0.2795731127966702,13.0614990723777,22.4,4,Hello Flood
0.34887208873970105,0.5611372996288793,58.98,5,0.04784061171628895,3.7391348623320377,295.6,3,Selective Forwarding
0.36118984526201087,0.661204280688178,58.11,4,0.07652520601344329,4.899995785906781,270.9,3,Selective Forwarding
0.536992735624148,0.3745585068392559,30.89,15,0.3672540144436579,17.908953634840415,42.1,4,Hello Flood
0.47846779173504117,0.6177261751637289,27.11,3,0.47283748998418845,10.834260626146134,333.1,6,Node Compromise
0.7424980303545586,0.2267795925514234,48.2,33,0.1498895442264792,14.153691035060374,327.5,2,Sybil
0.9057818080979952,0.056693660552184985,59.8,6,0.05983239409855849,2.96925616773947,365.7,0,Normal
0.8036834746933926,0.30683481431876763,70.0,14,0.5388468555908077,9.161909436480478,19.4,4,Hello Flood
0.8,0.30697424268697504,45.53,15,0.08834567625948028,4.247031429729578,301.3,1,Sinkhole
0.1964923064066368,0.6406995318838798,69.06,6,0.06434908110923482,4.045078654481406,281.8,3,Selective Forwarding
0.7813622936043217,0.1566251785272529,54.41,34,0.07862254942988545,10.389583932702209,330.6,2,Sybil
0.7136810736619569,0.29797330581766257,75.9,5,0.1686598936880519,5.170615764917326,361.8,6,Node Compromise
0.8492591551644872,0.20117385337352828,55.56,28,0.08204083062702779,7.114005139515354,256.4,2,Sybil
0.25997549600170694,0.6021833517911641,62.61,5,0.05107225709339014,2.7165731119592373,301.2,3,Selective Forwarding
0.34665491514124813,0.7005799434200297,46.52,3,0.0774098233783505,2.936668523018627,314.8,3,Selective Forwarding
0.29777264156865024,0.6550233345612889,23.45,5,0.5650995140597209,8.456787764716431,15.8,5,DoS
0.36679798510930467,0.7713047006100203,67.25,9,0.06516890155322971,4.187010958112381,316.9,3,Selective Forwarding
0.5917521372619253,0.3828359674620224,64.16,11,0.07309912056064063,7.140668276234076,365.6,1,Sinkhole
0.4310708300441921,0.7144234687810713,66.09,8,0.029060119377415556,1.6819206163985279,398.9,3,Selective Forwarding
0.9391696932176747,0.0067310259332176645,73.74,4,0.02005929220118367,3.632868323557288,164.4,0,Normal
0.869221045939623,0.04141331150477993,79.33,7,0.03945425794570121,4.207425028311201,232.5,0,Normal
0.8311493741973321,0.3926213396032292,33.1,28,0.32470598828959674,10.234819881278382,31.4,4,Hello Flood
0.3767082056326534,0.503500434724182,53.31,5,0.3434129610741192,7.028336140827565,32.9,6,Node Compromise
0.9609164968827584,0.05,54.53,27,0.09916649106619667,4.780788325560955,296.2,2,Sybil
0.7484676846887801,0.7124383621704723,15.69,15,0.6378015046860637,6.88529292274817,384.5,6,Node Compromise
0.8828205885593718,0.009734745008872794,43.1,5,0.08358191485995141,3.510138715613441,301.8,0,Normal
0.7972040083088419,0.17071405711802745,28.59,15,0.5391378772224809,10.922134664916722,29.8,4,Hello Flood
0.542392232255939,0.7843513328028332,18.02,4,0.5158084668900028,5.680205773463536,28.0,5,DoS
0.9415410501503941,0.09694154065009714,75.68,6,0.03565750826738527,2.4580165997738073,316.4,0,Normal
0.22297106413071538,0.7554165887247016,24.22,5,0.7707445186594895,10.081777254622228,20.3,5,DoS
0.9811270669337016,0.09007353008960699,66.15,5,0.05389789562498222,2.786203138150044,324.1,0,Normal
0.3748647906747756,0.2556639453184883,55.59,3,0.45016712189963554,12.722007550004477,460.1,6,Node Compromise
0.6769157818308533,0.795014164756155,37.29,4,0.2939251948760285,7.791342438664632,28.5,6,Node Compromise
0.5721310996554644,0.18458498991305378,44.58,30,0.0984904999944044,9.681906920416557,134.2,2,Sybil
0.25429306419847847,0.9215825373873738,10.15,3,0.6713861726894389,5.364566813983683,35.9,5,DoS
0.4552292703850265,0.3488240810385901,68.61,17,0.16804412555018372,3.7916322809423497,230.2,1,Sinkhole
0.26227829848536965,0.6549962995262344,50.06,9,0.3255821117817413,15.863010167577208,327.1,6,Node Compromise
0.5439431112662294,0.35290808793661105,72.93,15,0.06885616908775183,6.235662421150787,246.8,1,Sinkhole
0.9246063329217055,0.040462803541146126,56.74,4,0.0,2.278005460263288,300.5,0,Normal
0.5664128940780039,0.2799589304276417,58.77,14,0.06481056208601468,1.5,213.9,1,Sinkhole
0.4650480261987119,0.6754610747300254,56.64,6,0.1072283957700379,3.2415995445318764,224.8,3,Selective Forwarding
0.9356954105728778,0.09850623195495822,74.44,6,0.012217607998816,1.7309103851401877,306.1,0,Normal
0.931608066153336,0.04462320123650736,61.53,5,0.027096820480680187,3.7874827043855253,270.5,0,Normal
0.9206247059363845,0.02487609787744422,36.85,7,0.03596071060027123,4.4101619953019355,245.7,0,Normal
0.2578502545213588,0.498781079154643,42.6,8,0.05739234188918569,3.1151666824956847,384.9,3,Selective Forwarding
0.7235832242115777,0.18273955013217433,41.28,27,0.0838063672586368,11.818630864948776,314.8,2,Sybil
0.10988539636981641,0.13301326368255406,42.5,3,0.18083105351484915,11.658331304219288,455.2,6,Node Compromise
0.5636044645630268,0.5776210714141832,57.66,16,0.17957016676093432,2.6942020409058767,194.3,1,Sinkhole
0.9663719240779091,0.1039268349993392,29.79,2,0.08314821466873176,3.5010854326224656,266.6,0,Normal
0.29691760677853307,0.5804856425028867,41.42,6,0.07528585342324723,8.699015285268189,452.8,6,Node Compromise
0.7090899942627034,0.7491657481499944,87.16,11,0.29956066368438333,7.444085599443983,279.6,6,Node Compromise
0.4219341467940969,0.4154161839034971,56.07,5,0.07372317048369213,2.105740853777424,334.6,3,Selective Forwarding
0.4509561176960789,0.48061124564644786,34.07,8,0.3863641631056841,4.583721760789898,132.9,6,Node Compromise
0.8524890364316995,0.2596502885538736,72.56,34,0.06286457700681453,4.6893453932946505,189.2,2,Sybil
0.8970662357530333,0.009057750433953043,60.6,6,0.02677742345053851,1.400050665915655,423.8,0,Normal
0.742941729814635,0.1513321119974035,56.96,34,0.05039517418780039,6.904698821968374,371.0,2,Sybil
0.31323030231450777,0.5691531839162091,34.91,5,0.09606521494292689,3.757042852960674,238.6,3,Selective Forwarding
0.597377352537531,0.6845631018493495,62.77,14,0.13260946514977123,2.7390644392537826,316.3,1,Sinkhole
0.5922316924982389,0.5213942949812163,50.01,14,0.08665795375792912,4.584710080807784,376.4,1,Sinkhole
0.4834235501392717,0.7165717223974472,28.7,5,0.5534479638935702,10.300273989062067,14.8,5,DoS
0.25193794819840576,0.8321980080598191,11.38,6,0.4395512430076034,7.428600915102695,5.0,5,DoS
0.7392497154669132,0.22924891884250076,34.78,13,0.30643735254994775,10.994962052231042,47.9,4,Hello Flood
0.5339314223402423,0.5946274885666282,47.68,3,0.09495609475382699,1.5,348.0,3,Selective Forwarding
0.7528814982264866,0.5929026816687342,54.4,4,0.44231426227831494,5.254937938680605,344.4,6,Node Compromise
0.3480652579388338,0.8024987998439654,6.53,5,0.4887741635966438,6.856169026904177,14.5,5,DoS
0.32578928923126144,0.650873109810905,53.75,6,0.029648138122460966,3.644932252076706,189.5,3,Selective Forwarding
0.8404959948584049,0.2215883444123943,25.26,19,0.6253352992609825,9.603968594347009,10.0,4,Hello Flood
0.98,0.1965162744508086,62.79,29,0.11109667016798971,7.992014292772337,340.6,2,Sybil
0.8584820407575193,0.5505037747026895,34.43,7,0.34783308698971743,12.056394629702897,24.7,6,Node Compromise
0.806074240006242,0.2319179987936619,61.21,14,0.5524613117720868,15.87999247742234,14.6,4,Hello Flood
0.40146088677886005,0.7258782972106897,43.53,9,0.18551125150031575,9.153615634720234,24.6,6,Node Compromise
0.7895142612216967,0.2996154123014984,50.99,30,0.14076199612808105,7.211199996883198,182.0,2,Sybil
0.5222728384120612,0.6356507383357932,66.83,14,0.0854170394098212,1.927631239706383,315.6,1,Sinkhole
0.7103655349452189,0.47419890511613766,54.56,15,0.12603358996608235,1.5,300.9,1,Sinkhole
0.9469570695761511,0.18883120812273763,63.92,18,0.09886704647464054,9.591001088569822,374.7,2,Sybil
0.6005778217719284,0.4549775099470076,54.35,5,0.018344895958338867,4.444412306477038,229.8,3,Selective Forwarding
0.2591452934542424,0.2100522911392358,54.09,3,0.41000101050966276,6.35869899705163,430.1,6,Node Compromise
0.2017363465136601,0.4061364345517876,67.8,6,0.07417715998058716,10.894202777926164,460.3,6,Node Compromise
0.5732524334893964,0.8423355809745041,27.7,9,0.7552691090790704,10.074403025018261,17.6,5,DoS
0.2221914560561186,0.6912532912225312,56.8,8,0.1701337812140434,7.763246125198776,196.2,6,Node Compromise
0.7087681875446379,0.30755239776721954,62.41,36,0.09537157490191212,7.079782226783585,337.5,2,Sybil
0.695490815563422,0.19452498351057898,57.78,11,0.5611090544386361,7.057839560757066,20.7,4,Hello Flood
0.40876090923155595,0.4039108311890163,51.37,5,0.013159902194931829,3.188153653165701,385.6,3,Selective Forwarding
0.9321248395635611,0.08384056572047907,79.36,3,0.026949330213562626,4.289929698618241,305.1,0,Normal
0.5985454231703389,0.2767863843675793,55.33,9,0.031839323446557634,1.9828828805253806,348.0,1,Sinkhole
0.6431903558341561,0.33693070523730706,54.3,17,0.43800151847116936,13.486841505657734,31.2,4,Hello Flood
0.7337965161535619,0.6837737613502556,53.83,7,0.219827552564286,5.761000915340166,77.4,6,Node Compromise
0.5003673708706698,0.5233202351790311,80.93,13,0.15899564341429434,1.7423080859940203,233.3,1,Sinkhole
0.3907509538860063,0.7476224427155859,23.2,9,0.6172439438579121,6.328638507720901,28.4,5,DoS
0.5821329036991014,0.49612007511760897,57.91,15,0.010643103870813506,1.8228200134400918,195.3,1,Sinkhole
0.36602865247478455,0.7030891211059087,26.26,7,0.39834853082510435,12.764263987032397,7.1,5,DoS
0.5840129722893566,0.661145672333916,49.4,13,0.01,5.515786030490069,261.0,1,Sinkhole
0.8933783954505778,0.1778725222243749,20.59,18,0.4375020838701975,8.475389590277917,24.0,4,Hello Flood
0.7669133598195559,0.1375636700393068,56.5,26,0.11956253016217033,11.197912257413314,318.0,2,Sybil
0.23697560980856316,0.7763517869718011,28.4,9,0.42464795608860306,4.854498378502305,31.3,5,DoS
0.4908557262610719,0.4996616862974686,70.79,19,0.13498994732922617,2.713329997012228,255.7,1,Sinkhole
0.39110936073445113,0.6875950371645552,49.29,10,0.2644093486637689,7.638478443639185,211.8,6,Node Compromise
0.8582352607367123,0.34782477691596836,25.89,26,0.12875747086928868,11.924945490268128,283.3,2,Sybil
0.7810779956829913,0.16397211011065377,54.07,15,0.5316550128195219,12.410775255066023,10.0,4,Hello Flood
0.6888395100055584,0.30285425692305856,30.98,26,0.501364495581237,7.651800474574121,60.9,4,Hello Flood
0.05,0.6964702654058109,26.12,10,0.40131726624300557,9.351331386681979,22.4,5,DoS
0.49852819113964963,0.7775072830445341,36.65,7,0.44845103957434373,7.1276273066606155,146.0,6,Node Compromise
0.8048787105034632,0.23624640597502106,57.37,23,0.17299022124656835,6.811218754030537,187.4,2,Sybil
0.27125137302541824,0.6945639048174349,28.65,5,0.4815986733268769,9.358441616253206,14.4,5,DoS
0.24443359588219385,0.4382952939990817,79.19,4,0.042538599536637696,3.304224534376017,306.8,3,Selective Forwarding
0.9151356700793256,0.05765640250567624,54.38,4,0.0689382419036473,2.7556711448204707,289.4,0,Normal
0.8037951247519896,0.6804197167456499,24.43,11,0.17718512586960794,11.647089637353108,60.5,6,Node Compromise
0.5548403686665629,0.49341755335259796,68.18,17,0.10561209470662945,1.5,331.4,1,Sinkhole
0.5125278166472017,0.2872080178873063,63.62,13,0.0477573010819374,3.77992505480712,349.0,1,Sinkhole
0.6601942121859481,0.22095879965054924,55.33,19,0.4640265247282508,12.81486876263669,10.0,4,Hello Flood
0.7789742248226572,0.19279917928611046,46.97,23,0.13850977285251023,9.810008271342124,406.9,2,Sybil
0.5559422518166913,0.3469612812529149,63.66,6,0.3475095497104875,7.832268323371001,128.8,6,Node Compromise
0.8317603406021747,0.3598035427277797,56.22,14,0.4384666117934409,8.170586845291037,32.5,4,Hello Flood
0.7062850793486867,0.25192369031645473,46.93,30,0.06250126836522801,4.841868455468255,195.5,2,Sybil
0.9384178306350329,0.03914502388746976,56.21,5,0.06954621861931877,2.8448697104675995,303.9,0,Normal
0.7693989876903191,0.17735702553032132,56.86,26,0.056960035138965914,12.248419743863508,336.7,2,Sybil
0.31445690586233377,0.6701734515551693,62.31,6,0.11146263293397699,3.6983622643602088,270.1,3,Selective Forwarding
0.3594374424946241,0.5579509776092775,60.64,3,0.01676006596482385,5.370639256845923,323.1,3,Selective Forwarding
0.3584316529312007,0.5566863371306985,39.21,2,0.46181739154805246,9.573712288835532,22.7,5,DoS
0.8180863424654832,0.15107233532967057,79.53,29,0.1005821445524401,6.322272768205978,426.3,2,Sybil
0.17973202367793092,0.8617693400064829,25.13,3,0.6293739086374873,8.416099319974256,13.4,5,DoS
0.7511588343934464,0.15154881986733337,53.77,34,0.09461977054621955,15.0,255.9,2,Sybil
0.5808033398851703,0.6245421649150844,74.92,14,0.022789868670305295,2.7978418303672052,263.9,1,Sinkhole
0.5094925026838161,0.6705174486709489,17.32,4,0.6784986658100514,8.841887966497403,26.3,5,DoS
0.4875539420088867,0.7384862872870954,12.99,8,0.4671199060502357,8.15601632387967,8.9,5,DoS
0.21606061759622497,0.2554311676357212,16.88,1,0.264677542751369,5.796926072897878,410.2,6,Node Compromise
0.46627459227321977,0.3921618478668708,38.11,4,0.601674033708188,3.738690349972023,116.4,6,Node Compromise
0.48804290440428033,0.28541240855121824,7.83,8,0.5396197859402987,8.230653302494783,397.1,6,Node Compromise
0.7681632461528352,0.27848835939446454,31.13,13,0.47859789791293866,11.200081133070867,37.4,4,Hello Flood
0.5711344615925882,0.10578300663737386,31.23,16,0.5474034068889737,14.891767327636916,31.9,4,Hello Flood
0.7849456889129841,0.1488246160240017,41.73,16,0.5827588804949663,9.992891700470349,30.6,4,Hello Flood
0.2980080910171371,0.49068462114805056,60.24,2,0.01,3.6614794303123817,298.4,3,Selective Forwarding
0.9121681051170956,0.03431843911490959,53.82,6,0.02784870257368676,2.9800983290934147,244.9,0,Normal
0.37014066369497095,0.8077259666507915,31.98,7,0.6170528610594282,8.403562091441835,13.2,5,DoS
0.20012331847420284,0.6275924305809489,60.7,5,0.04945850822653714,3.366418070025954,304.0,3,Selective Forwarding
0.8497291401252356,0.7802378664164852,73.98,1,0.6397233279449952,14.20232663034449,320.9,6,Node Compromise
0.7229155373542193,0.18485437419456818,65.32,27,0.14975790032084277,11.006224447881404,396.3,2,Sybil
0.5861335800520833,0.3786327187471204,74.74,18,0.1247133760219889,2.3806349194941223,323.6,1,Sinkhole
0.36072055959064775,0.6123553357167041,21.92,6,0.4510124682392026,11.76392835785402,13.0,5,DoS
0.6120388566593371,0.5803591100247638,67.55,11,0.14379747293362793,3.585627422179008,277.9,1,Sinkhole
0.5439295118279884,0.32067163703432844,83.89,12,0.01,6.582365375945372,356.0,1,Sinkhole
0.8405216253345515,0.019929680579275966,47.19,5,0.045361677241402734,3.3044355228138156,221.1,0,Normal
0.3094139177964861,0.7042570222764988,40.99,4,0.08353893640150184,1.6260834831649162,369.6,3,Selective Forwarding
0.7173922814241773,0.16205171948077515,37.12,21,0.3572254797850722,13.467023864906784,25.7,4,Hello Flood
0.38334572498000163,0.9,33.07,5,0.027472382472387202,2.9054310563502277,198.7,3,Selective Forwarding
0.5650753519709623,0.17536876828658052,41.38,10,0.5845612286414258,13.680452966410305,40.7,4,Hello Flood
0.7862553007106877,0.2597341043127145,34.28,22,0.1410241006368,9.828076004700605,176.6,2,Sybil
0.6028590602779303,0.6649864331663834,60.13,9,0.6276629996613301,10.157707507192512,478.0,6,Node Compromise
0.21976790327864174,0.7152570187809635,56.11,4,0.060080724792440816,1.5,343.2,3,Selective Forwarding
0.413004269055965,0.8980751953484,16.39,6,0.5590326211743951,8.97819831196742,12.3,5,DoS
0.8852028694164649,0.01933159155058012,79.87,3,0.00543313990306786,1.9139654469658525,360.1,0,Normal
0.878887499135484,0.037791687536823236,79.93,7,0.03836636133352128,4.529313478967295,283.0,0,Normal
0.8139106919793415,0.5621310750223051,49.92,5,0.19966438508073092,10.179143094248271,187.3,6,Node Compromise
0.2334555185311148,0.5478715085827524,57.63,9,0.32733750839924813,11.668523394684494,125.8,6,Node Compromise
0.6182133166713536,0.45732178264970463,56.81,17,0.0397957444461849,3.7625512398254117,237.4,1,Sinkhole
0.19025608068729244,0.6716968487501906,49.05,7,0.40768608082701785,1.5,266.8,6,Node Compromise
0.36049122079015783,0.6345456212165329,23.71,6,0.6614578936151365,7.500227203843991,28.9,5,DoS
0.3133319364288175,0.782294045251082,42.85,9,0.10020547700673643,2.7605960799654867,304.6,3,Selective Forwarding
0.9623291992921702,0.03530749451296373,68.43,6,0.06864803939362914,4.430919018824352,325.2,0,Normal
0.587636254095707,0.3694567849944158,65.06,22,0.10086438836885227,6.589903976551691,189.5,2,Sybil
0.6004434551011149,0.49735193056446486,61.59,12,0.07782607739463712,4.805226184896801,291.6,1,Sinkhole
0.3171955927011345,0.5907612664978865,67.71,13,0.498206478669914,4.081971409312272,419.5,6,Node Compromise
0.6602823558594251,0.4253746001725033,60.77,16,0.5420796477593275,14.850811165008723,31.8,4,Hello Flood
0.9742643502222955,0.0761166682825918,50.76,6,0.074459482165149,3.64072911020292,227.3,0,Normal
0.7986104608488281,0.6080688806633713,59.37,5,0.2877381943345,7.094814890596991,372.7,6,Node Compromise
0.3724284388422027,0.7029420303446112,16.73,4,0.7142657837080472,8.086420356503334,11.8,5,DoS
0.8204594002438002,0.05392292563734633,70.68,5,0.03355781200265531,3.8194475726178974,286.1,0,Normal
0.7184569352777121,0.32764707734797616,35.87,20,0.38093100597253754,9.358669250976147,32.8,4,Hello Flood
0.9657951271178007,0.0495905962461411,73.3,5,0.07371180430898516,2.949371886943009,302.5,0,Normal
0.938604432038608,0.09739642962368103,40.15,27,0.13168318717026628,6.613884228733218,162.7,2,Sybil
0.8897499643595634,0.06768640658106806,58.75,8,0.021259651978963127,1.0,331.6,0,Normal
0.7215438369482128,0.4024898442707283,55.55,19,0.09573663220722092,3.0375513412929758,335.1,1,Sinkhole
1.0,0.07301951721383682,51.35,5,0.06737845913962799,2.830449284299556,296.2,0,Normal
0.9940727773829487,0.07493095573003923,65.65,6,0.09440297611141749,1.74261752501863,223.1,0,Normal
